,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9
225,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,3,"We take issue with this interpretation and argue that the performance of BERT is partly due to reasoning about (the surface form of) entity names, e.g., guessing that a person with an Italian-sounding name speaks Italian.",We take issue with,this interpretation,"and argue that the performance of BERT is partly due to reasoning about ( the surface form of ) entity names , e.g. , guessing that a person with an Italian - sounding name speaks Italian .","['We', 'take', 'issue', 'with', 'this', 'interpretation', 'and', 'argue', 'that', 'the', 'performance', 'of', 'BERT', 'is', 'partly', 'due', 'to', 'reasoning', 'about', '(', 'the', 'surface', 'form', 'of', ')', 'entity', 'names', ',', 'e.g.', ',', 'guessing', 'that', 'a', 'person', 'with', 'an', 'Italian', '-', 'sounding', 'name', 'speaks', 'Italian', '.']","(4, 6)","(18, 37)",-1,,,,,,,,,
226,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,4,"More specifically, we show that BERT's precision drops dramatically when we filter certain easy-to-guess facts.","More specifically , we show that",BERT 's,precision drops dramatically when we filter certain easy - to - guess facts .,"['More', 'specifically', ',', 'we', 'show', 'that', 'BERT', ""'s"", 'precision', 'drops', 'dramatically', 'when', 'we', 'filter', 'certain', 'easy', '-', 'to', '-', 'guess', 'facts', '.']","(6, 8)","(32, 39)",0,drops,"[""BERT 's precision""]",[],1.0,2.0,51.0,57.0,10.0,16.0
227,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,5,"As a remedy, we propose E-BERT, an extension of BERT that replaces entity mentions with symbolic entity embeddings.","As a remedy , we propose E - BERT , an extension of",BERT,that replaces entity mentions with symbolic entity embeddings .,"['As', 'a', 'remedy', ',', 'we', 'propose', 'E', '-', 'BERT', ',', 'an', 'extension', 'of', 'BERT', 'that', 'replaces', 'entity', 'mentions', 'with', 'symbolic', 'entity', 'embeddings', '.']","(13, 14)","(51, 55)",0,propose,"['we', 'As a remedy']",['E - BERT an extension of BERT that replaces entity mentions with symbolic entity embeddings'],-1.0,0.0,17.0,25.0,17.0,25.0
228,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,5,"As a remedy, we propose E-BERT, an extension of BERT that replaces entity mentions with symbolic entity embeddings.","As a remedy , we propose","E - BERT , an extension of BERT that replaces entity mentions with symbolic entity embeddings",.,"['As', 'a', 'remedy', ',', 'we', 'propose', 'E', '-', 'BERT', ',', 'an', 'extension', 'of', 'BERT', 'that', 'replaces', 'entity', 'mentions', 'with', 'symbolic', 'entity', 'embeddings', '.']","(6, 22)","(24, 117)",4,propose,"['we', 'As a remedy']",['E - BERT an extension of BERT that replaces entity mentions with symbolic entity embeddings'],-1.0,0.0,17.0,25.0,17.0,25.0
229,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,6,"E-BERT outperforms both BERT and ERNIE (Zhang et al., 2019) on hard-to-guess queries.",E - BERT outperforms both,BERT,"and ERNIE ( Zhang et al . , 2019 ) on hard - to - guess queries .","['E', '-', 'BERT', 'outperforms', 'both', 'BERT', 'and', 'ERNIE', '(', 'Zhang', 'et', 'al', '.', ',', '2019', ')', 'on', 'hard', '-', 'to', '-', 'guess', 'queries', '.']","(5, 6)","(25, 29)",0,,,,,,,,,
230,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,6,"E-BERT outperforms both BERT and ERNIE (Zhang et al., 2019) on hard-to-guess queries.",,E - BERT,"outperforms both BERT and ERNIE ( Zhang et al . , 2019 ) on hard - to - guess queries .","['E', '-', 'BERT', 'outperforms', 'both', 'BERT', 'and', 'ERNIE', '(', 'Zhang', 'et', 'al', '.', ',', '2019', ')', 'on', 'hard', '-', 'to', '-', 'guess', 'queries', '.']","(0, 3)","(0, 8)",4,,,,,,,,,
231,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,7,"We take this as evidence that E-BERT is richer in factual knowledge, and we show two ways of ensembling BERT and E-BERT","We take this as evidence that E - BERT is richer in factual knowledge , and we show two ways of ensembling",BERT,and E - BERT,"['We', 'take', 'this', 'as', 'evidence', 'that', 'E', '-', 'BERT', 'is', 'richer', 'in', 'factual', 'knowledge', ',', 'and', 'we', 'show', 'two', 'ways', 'of', 'ensembling', 'BERT', 'and', 'E', '-', 'BERT']","(22, 23)","(106, 110)",0,show,['we'],['two ways of ensembling BERT and E - BERT'],-1.0,0.0,79.0,84.0,79.0,84.0
232,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,7,"We take this as evidence that E-BERT is richer in factual knowledge, and we show two ways of ensembling BERT and E-BERT",We take this as evidence that,E - BERT,"is richer in factual knowledge , and we show two ways of ensembling BERT and E - BERT","['We', 'take', 'this', 'as', 'evidence', 'that', 'E', '-', 'BERT', 'is', 'richer', 'in', 'factual', 'knowledge', ',', 'and', 'we', 'show', 'two', 'ways', 'of', 'ensembling', 'BERT', 'and', 'E', '-', 'BERT']","(6, 9)","(29, 37)",4,take,['We'],['this'],-1.0,0.0,3.0,8.0,3.0,8.0
233,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Abstract,7,"We take this as evidence that E-BERT is richer in factual knowledge, and we show two ways of ensembling BERT and E-BERT","We take this as evidence that E - BERT is richer in factual knowledge , and we show two ways of ensembling BERT and",E - BERT,,"['We', 'take', 'this', 'as', 'evidence', 'that', 'E', '-', 'BERT', 'is', 'richer', 'in', 'factual', 'knowledge', ',', 'and', 'we', 'show', 'two', 'ways', 'of', 'ensembling', 'BERT', 'and', 'E', '-', 'BERT']","(24, 27)","(115, 123)",4,show,['we'],['two ways of ensembling BERT and E - BERT'],-1.0,0.0,79.0,84.0,79.0,84.0
234,https://www.semanticscholar.org/paper/BERT-is-Not-a-Knowledge-Base-(Yet)%3A-Factual-vs.-in-Poerner-Waltinger/9df6cc3bf35b70613abe95ad269ac74f169c9080,28,Title,0,BERT is Not a Knowledge Base (Yet): Factual Knowledge vs. Name-Based Reasoning in Unsupervised QA.,,BERT,is Not a Knowledge Base ( Yet ) : Factual Knowledge vs. Name-Based Reasoning in Unsupervised QA .,"['BERT', 'is', 'Not', 'a', 'Knowledge', 'Base', '(', 'Yet', ')', ':', 'Factual', 'Knowledge', 'vs.', 'Name-Based', 'Reasoning', 'in', 'Unsupervised', 'QA', '.']","(0, 1)","(0, 4)",0,is,['BERT'],['Not a Knowledge Base ( Yet ) : Factual Knowledge vs. Name - Based Reasoning in Unsupervised QA'],1.0,2.0,5.0,8.0,0.0,3.0
235,https://www.semanticscholar.org/paper/How-Contextual-are-Contextualized-Word-Comparing-of-Ethayarajh/9d7902e834d5d1d35179962c7a5b9d16623b0d39,29,Abstract,0,Replacing static word embeddings with contextualized word representations has yielded significant improvements on many NLP tasks.,Replacing static word embeddings with contextualized word representations has yielded significant improvements on many NLP tasks.,,,"['Replacing', 'static', 'word', 'embeddings', 'with', 'contextualized', 'word', 'representations', 'has', 'yielded', 'significant', 'improvements', 'on', 'many', 'NLP', 'tasks.']",,,,,,,,,,,,
236,https://www.semanticscholar.org/paper/How-Contextual-are-Contextualized-Word-Comparing-of-Ethayarajh/9d7902e834d5d1d35179962c7a5b9d16623b0d39,29,Abstract,1,"However, just how contextual are the contextualized representations produced by models such as ELMo and BERT?","However , just how contextual are the contextualized representations produced by models such as ELMo and",BERT,?,"['However', ',', 'just', 'how', 'contextual', 'are', 'the', 'contextualized', 'representations', 'produced', 'by', 'models', 'such', 'as', 'ELMo', 'and', 'BERT', '?']","(16, 17)","(104, 108)",0,produced,[],[],-1.0,0.0,69.0,78.0,69.0,78.0
237,https://www.semanticscholar.org/paper/How-Contextual-are-Contextualized-Word-Comparing-of-Ethayarajh/9d7902e834d5d1d35179962c7a5b9d16623b0d39,29,Abstract,2,"Are there infinitely many context-specific representations for each word, or are words essentially assigned one of a finite number of word-sense representations?","Are there infinitely many context-specific representations for each word, or are words essentially assigned one of a finite number of word-sense representations?",,,"['Are', 'there', 'infinitely', 'many', 'context-specific', 'representations', 'for', 'each', 'word,', 'or', 'are', 'words', 'essentially', 'assigned', 'one', 'of', 'a', 'finite', 'number', 'of', 'word-sense', 'representations?']",,,,,,,,,,,,
238,https://www.semanticscholar.org/paper/How-Contextual-are-Contextualized-Word-Comparing-of-Ethayarajh/9d7902e834d5d1d35179962c7a5b9d16623b0d39,29,Abstract,3,"For one, we find that the contextualized representations of all words are not isotropic in any layer of the contextualizing model.","For one, we find that the contextualized representations of all words are not isotropic in any layer of the contextualizing model.",,,"['For', 'one,', 'we', 'find', 'that', 'the', 'contextualized', 'representations', 'of', 'all', 'words', 'are', 'not', 'isotropic', 'in', 'any', 'layer', 'of', 'the', 'contextualizing', 'model.']",,,,,,,,,,,,
239,https://www.semanticscholar.org/paper/How-Contextual-are-Contextualized-Word-Comparing-of-Ethayarajh/9d7902e834d5d1d35179962c7a5b9d16623b0d39,29,Abstract,4,"While representations of the same word in different contexts still have a greater cosine similarity than those of two different words, this self-similarity is much lower in upper layers.","While representations of the same word in different contexts still have a greater cosine similarity than those of two different words, this self-similarity is much lower in upper layers.",,,"['While', 'representations', 'of', 'the', 'same', 'word', 'in', 'different', 'contexts', 'still', 'have', 'a', 'greater', 'cosine', 'similarity', 'than', 'those', 'of', 'two', 'different', 'words,', 'this', 'self-similarity', 'is', 'much', 'lower', 'in', 'upper', 'layers.']",,,,,,,,,,,,
240,https://www.semanticscholar.org/paper/How-Contextual-are-Contextualized-Word-Comparing-of-Ethayarajh/9d7902e834d5d1d35179962c7a5b9d16623b0d39,29,Abstract,5,"This suggests that upper layers of contextualizing models produce more context-specific representations, much like how upper layers of LSTMs produce more task-specific representations.","This suggests that upper layers of contextualizing models produce more context-specific representations, much like how upper layers of LSTMs produce more task-specific representations.",,,"['This', 'suggests', 'that', 'upper', 'layers', 'of', 'contextualizing', 'models', 'produce', 'more', 'context-specific', 'representations,', 'much', 'like', 'how', 'upper', 'layers', 'of', 'LSTMs', 'produce', 'more', 'task-specific', 'representations.']",,,,,,,,,,,,
241,https://www.semanticscholar.org/paper/How-Contextual-are-Contextualized-Word-Comparing-of-Ethayarajh/9d7902e834d5d1d35179962c7a5b9d16623b0d39,29,Abstract,6,"In all layers of ELMo, BERT, and GPT-2, on average, less than 5% of the variance in a word's contextualized representations can be explained by a static embedding for that word, providing some justification for the success of contextualized representations","In all layers of ELMo ,",BERT,", and GPT-2 , on average , less than 5 % of the variance in a word 's contextualized representations can be explained by a static embedding for that word , providing some justification for the success of contextualized representations","['In', 'all', 'layers', 'of', 'ELMo', ',', 'BERT', ',', 'and', 'GPT-2', ',', 'on', 'average', ',', 'less', 'than', '5', '%', 'of', 'the', 'variance', 'in', 'a', 'word', ""'s"", 'contextualized', 'representations', 'can', 'be', 'explained', 'by', 'a', 'static', 'embedding', 'for', 'that', 'word', ',', 'providing', 'some', 'justification', 'for', 'the', 'success', 'of', 'contextualized', 'representations']","(6, 7)","(23, 27)",0,be explained,['can'],[],1.0,2.0,134.0,147.0,105.0,118.0
242,https://www.semanticscholar.org/paper/How-Contextual-are-Contextualized-Word-Comparing-of-Ethayarajh/9d7902e834d5d1d35179962c7a5b9d16623b0d39,29,Title,0,How Contextual are Contextualized Word Representations?,How Contextual are Contextualized Word Representations?,,,"['How', 'Contextual', 'are', 'Contextualized', 'Word', 'Representations?']",,,,,,,,,,,,
243,https://www.semanticscholar.org/paper/How-Contextual-are-Contextualized-Word-Comparing-of-Ethayarajh/9d7902e834d5d1d35179962c7a5b9d16623b0d39,29,Title,1,"Comparing the Geometry of BERT, ELMo, and GPT-2 Embeddings.",Comparing the Geometry of,BERT,", ELMo , and GPT-2 Embeddings .","['Comparing', 'the', 'Geometry', 'of', 'BERT', ',', 'ELMo', ',', 'and', 'GPT-2', 'Embeddings', '.']","(4, 5)","(25, 29)",0,Comparing,[],"['the', 'Geometry of BERT']",-1.0,0.0,0.0,10.0,0.0,10.0
