,split_0,split_1,split_2,c_senttype,c_sentparts,c_subj_full,c_subj_split,c_subj_span0,c_subj_span1,c_subj_cspan0,c_subj_cspan1,c_subj_allspans,c_verb_full,c_verb_split,c_verb_span0,c_verb_span1,c_verb_cspan0,c_verb_cspan1,c_verb_allspans,c_subj_list,c_verb_list,d_averb,d_averb_s,d_averb_o,d_averb_relation,d_averb_split,d_averb_span0,d_averb_span1,d_averb_cspan0,d_averb_cspan1,d_root,d_root_full,d_root_s,d_root_o,d_root_split,d_root_span0,d_root_span1,d_root_cspan0,d_root_cspan1,fverb,fword,d_apos,d_apos_w,URL,ID,Type,Index,Text,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index
260,We propose the Universal,Transformer,"( UT ) , a parallel-in-time self-attentive recurrent sequence model which can be cast as a generalization of the Transformer model and which addresses these issues .",S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",propose,0.0,3.0,10.0,3.0,10.0,"[(3, 10)]",['We'],['propose'],propose,['We'],"['the Universal Transformer ( UT ) , a parallel - in - time self - attentive recurrent sequence model which can be cast as a generalization of the Transformer model and which addresses these issues']",-1.0,0.0,3.0,11.0,3.0,11.0,propose,propose,['We'],"['the Universal Transformer ( UT ) , a parallel - in - time self - attentive recurrent sequence model which can be cast as a generalization of the Transformer model and which addresses these issues']",0,3,11,3,11,be,UT,"['PROPN', 'PUNCT', 'VERB']","['Transformer', ')', 'propose']",https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,5,"We propose the Universal Transformer (UT), a parallel-in-time self-attentive recurrent sequence model which can be cast as a generalization of the Transformer model and which addresses these issues.","['We', 'propose', 'the', 'Universal', 'Transformer', '(', 'UT', ')', ',', 'a', 'parallel-in-time', 'self-attentive', 'recurrent', 'sequence', 'model', 'which', 'can', 'be', 'cast', 'as', 'a', 'generalization', 'of', 'the', 'Transformer', 'model', 'and', 'which', 'addresses', 'these', 'issues', '.']","(4, 5)","(24, 35)",0.0
261,"We propose the Universal Transformer ( UT ) , a parallel-in-time self-attentive recurrent sequence model which can be cast as a generalization of the",Transformer,model and which addresses these issues .,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",propose,0.0,3.0,10.0,3.0,10.0,"[(3, 10)]",['We'],['propose'],can be cast,['which'],[],-1.0,0.0,117.0,129.0,117.0,129.0,propose,propose,['We'],"['the Universal Transformer ( UT ) , a parallel - in - time self - attentive recurrent sequence model which can be cast as a generalization of the Transformer model and which addresses these issues']",0,3,11,3,11,addresses,model,"['PROPN', 'NOUN', 'ADP']","['Transformer', 'model', 'of']",https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,5,"We propose the Universal Transformer (UT), a parallel-in-time self-attentive recurrent sequence model which can be cast as a generalization of the Transformer model and which addresses these issues.","['We', 'propose', 'the', 'Universal', 'Transformer', '(', 'UT', ')', ',', 'a', 'parallel-in-time', 'self-attentive', 'recurrent', 'sequence', 'model', 'which', 'can', 'be', 'cast', 'as', 'a', 'generalization', 'of', 'the', 'Transformer', 'model', 'and', 'which', 'addresses', 'these', 'issues', '.']","(24, 25)","(149, 160)",0.0
262,UTs combine the parallelizability and global receptive field of feed-forward sequence models like the,Transformer,with the recurrent inductive bias of RNNs .,S,"['NP', 'VP', '.']",UTs,0.0,0.0,3.0,0.0,3.0,"[(0, 3)]",combine,0.0,4.0,11.0,4.0,11.0,"[(4, 11)]",['UTs'],['combine'],,,,,,,,,,like,like,['UTs combine the parallelizability and global receptive field of feed - forward sequence models'],['the Transformer'],0,95,100,95,100,,with,"['PROPN', 'SCONJ']","['Transformer', 'like']",https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,6,UTs combine the parallelizability and global receptive field of feed-forward sequence models like the Transformer with the recurrent inductive bias of RNNs.,"['UTs', 'combine', 'the', 'parallelizability', 'and', 'global', 'receptive', 'field', 'of', 'feed-forward', 'sequence', 'models', 'like', 'the', 'Transformer', 'with', 'the', 'recurrent', 'inductive', 'bias', 'of', 'RNNs', '.']","(14, 15)","(101, 112)",0.0
263,We also add a dynamic per-position halting mechanism and find that it improves accuracy on several tasks.,,,S,"['NP', 'ADVP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",add and find,0.0,8.0,63.0,8.0,63.0,"[(8, 11), (55, 58), (59, 63)]",['We'],"['add', 'find']",,,,,,,,,,add,add,['We'],['a dynamic per - position halting mechanism and find that it improves accuracy on several tasks .'],0,8,12,8,12,,,,,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,7,We also add a dynamic per-position halting mechanism and find that it improves accuracy on several tasks.,"['We', 'also', 'add', 'a', 'dynamic', 'per-position', 'halting', 'mechanism', 'and', 'find', 'that', 'it', 'improves', 'accuracy', 'on', 'several', 'tasks.']",,,
264,In contrast to the standard,Transformer,", under certain assumptions , UTs can be shown to be Turing-complete .",S,"['PP', ',', 'PP', ',', 'NP', 'VP', '.']",UTs,2.0,70.0,73.0,30.0,33.0,"[(70, 73)]",can be shown,2.0,74.0,86.0,34.0,46.0,"[(74, 77), (78, 80), (81, 86)]",['UTs'],"['can', 'be', 'shown', 'be']",can be shown,"[', UTs']","['to be Turing - complete', '.']",1.0,2.0,74.0,87.0,34.0,47.0,shown,can be shown,"[', UTs']","['to be Turing - complete', '.']",2,74,87,34,47,be,under,"['PROPN', 'ADJ', 'ADP']","['Transformer', 'standard', 'to']",https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,8,"In contrast to the standard Transformer, under certain assumptions, UTs can be shown to be Turing-complete.","['In', 'contrast', 'to', 'the', 'standard', 'Transformer', ',', 'under', 'certain', 'assumptions', ',', 'UTs', 'can', 'be', 'shown', 'to', 'be', 'Turing-complete', '.']","(5, 6)","(27, 38)",0.0
265,Our experiments show that UTs outperform standard,Transformers,"on a wide range of algorithmic and language understanding tasks , including the challenging LAMBADA language modeling task where UTs achieve a new state of the art , and machine translation where UTs achieve a 0.9 BLEU improvement over Transformers on the WMT14 En-De dataset .",S,"['NP', 'VP', '.']",experiments,0.0,4.0,15.0,4.0,15.0,"[(4, 15)]",show,0.0,16.0,20.0,16.0,20.0,"[(16, 20)]",['experiments'],['show'],UTs,[],"['outperform standard Transformers on a wide range of algorithmic and language understanding tasks , including the challenging LAMBADA language modeling task where UTs achieve a new state of the art , and machine translation where UTs achieve a 0.9 BLEU improvement over Transformers on the WMT14 En - De dataset .']",-1.0,0.0,26.0,30.0,26.0,30.0,show,show,['Our experiments'],"['that UTs outperform standard Transformers on a wide range of algorithmic and language understanding tasks , including the challenging LAMBADA language modeling task where UTs achieve a new state of the art , and machine translation where UTs achieve a 0.9 BLEU improvement over Transformers on the WMT14 En - De dataset .']",0,16,21,16,21,including,on,"['PROPN', 'ADJ', 'VERB']","['Transformers', 'outperform', 'UTs']",https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,9,"Our experiments show that UTs outperform standard Transformers on a wide range of algorithmic and language understanding tasks, including the challenging LAMBADA language modeling task where UTs achieve a new state of the art, and machine translation where UTs achieve a 0.9 BLEU improvement over Transformers on the WMT14 En-De dataset.","['Our', 'experiments', 'show', 'that', 'UTs', 'outperform', 'standard', 'Transformers', 'on', 'a', 'wide', 'range', 'of', 'algorithmic', 'and', 'language', 'understanding', 'tasks', ',', 'including', 'the', 'challenging', 'LAMBADA', 'language', 'modeling', 'task', 'where', 'UTs', 'achieve', 'a', 'new', 'state', 'of', 'the', 'art', ',', 'and', 'machine', 'translation', 'where', 'UTs', 'achieve', 'a', '0.9', 'BLEU', 'improvement', 'over', 'Transformers', 'on', 'the', 'WMT14', 'En-De', 'dataset', '.']","(7, 8)","(49, 61)",0.0
266,"Our experiments show that UTs outperform standard Transformers on a wide range of algorithmic and language understanding tasks , including the challenging LAMBADA language modeling task where UTs achieve a new state of the art , and machine translation where UTs achieve a 0.9 BLEU improvement over",Transformers,on the WMT14 En-De dataset .,S,"['NP', 'VP', '.']",experiments,0.0,4.0,15.0,4.0,15.0,"[(4, 15)]",show,0.0,16.0,20.0,16.0,20.0,"[(16, 20)]",['experiments'],['show'],achieve,"['UTs', 'new state of the art']",['a 0.9 BLEU improvement over Transformers on the WMT14 En - De dataset .'],-1.0,0.0,263.0,271.0,263.0,271.0,show,show,['Our experiments'],"['that UTs outperform standard Transformers on a wide range of algorithmic and language understanding tasks , including the challenging LAMBADA language modeling task where UTs achieve a new state of the art , and machine translation where UTs achieve a 0.9 BLEU improvement over Transformers on the WMT14 En - De dataset .']",0,16,21,16,21,,on,"['NOUN', 'ADP', 'NOUN']","['Transformers', 'over', 'improvement']",https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,9,"Our experiments show that UTs outperform standard Transformers on a wide range of algorithmic and language understanding tasks, including the challenging LAMBADA language modeling task where UTs achieve a new state of the art, and machine translation where UTs achieve a 0.9 BLEU improvement over Transformers on the WMT14 En-De dataset.","['Our', 'experiments', 'show', 'that', 'UTs', 'outperform', 'standard', 'Transformers', 'on', 'a', 'wide', 'range', 'of', 'algorithmic', 'and', 'language', 'understanding', 'tasks', ',', 'including', 'the', 'challenging', 'LAMBADA', 'language', 'modeling', 'task', 'where', 'UTs', 'achieve', 'a', 'new', 'state', 'of', 'the', 'art', ',', 'and', 'machine', 'translation', 'where', 'UTs', 'achieve', 'a', '0.9', 'BLEU', 'improvement', 'over', 'Transformers', 'on', 'the', 'WMT14', 'En-De', 'dataset', '.']","(47, 48)","(298, 310)",0.0
267,Universal,Transformers,.,NP,"['NNP', 'NNPS', '.']",Universal Transformers,0.0,0.0,22.0,0.0,22.0,"[(0, 9), (10, 22)]",,,,,,,[],"['Universal', 'Transformers']",[],,,,,,,,,,Universal,Universal,[],[],0,0,10,0,10,,,"['PROPN', 'PROPN']","['Transformers', 'Universal']",https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Title,0,Universal Transformers.,"['Universal', 'Transformers', '.']","(1, 2)","(9, 21)",0.0
268,The recent success of,transformer,networks for neural machine translation and other NLP tasks has led to a surge in research work trying to apply it for speech recognition .,S,"['NP', 'VP', '.']",The recent success,0.0,0.0,18.0,0.0,18.0,"[(0, 3), (4, 10), (11, 18)]",has led,2.0,94.0,101.0,60.0,67.0,"[(94, 97), (98, 101)]","['The', 'recent', 'success']","['has', 'led']",has led,['The recent success of transformer networks for neural machine translation and other NLP tasks'],[],1.0,2.0,94.0,102.0,60.0,68.0,led,has led,['The recent success of transformer networks for neural machine translation and other NLP tasks'],[],2,94,102,60,68,has,networks,"['ADJ', 'NOUN', 'ADP']","['transformer', 'networks', 'of']",https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,0,The recent success of transformer networks for neural machine translation and other NLP tasks has led to a surge in research work trying to apply it for speech recognition.,"['The', 'recent', 'success', 'of', 'transformer', 'networks', 'for', 'neural', 'machine', 'translation', 'and', 'other', 'NLP', 'tasks', 'has', 'led', 'to', 'a', 'surge', 'in', 'research', 'work', 'trying', 'to', 'apply', 'it', 'for', 'speech', 'recognition', '.']","(4, 5)","(21, 32)",0.0
269,"Recent efforts studied key research questions around ways of combining positional embedding with speech features , and stability of optimization for large scale learning of",transformer,networks .,S,"['NP', 'VP', '.']",Recent efforts,0.0,0.0,14.0,0.0,14.0,"[(0, 6), (7, 14)]",studied,0.0,15.0,22.0,15.0,22.0,"[(15, 22)]","['Recent', 'efforts']",['studied'],embedding,[],[],-1.0,0.0,82.0,92.0,82.0,92.0,studied,studied,[],"['Recent efforts key research questions around ways of combining positional embedding with speech features , and stability of optimization for large scale learning of transformer networks .']",0,15,23,15,23,,networks,"['ADJ', 'NOUN', 'ADP']","['transformer', 'networks', 'of']",https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,1,"Recent efforts studied key research questions around ways of combining positional embedding with speech features, and stability of optimization for large scale learning of transformer networks.","['Recent', 'efforts', 'studied', 'key', 'research', 'questions', 'around', 'ways', 'of', 'combining', 'positional', 'embedding', 'with', 'speech', 'features', ',', 'and', 'stability', 'of', 'optimization', 'for', 'large', 'scale', 'learning', 'of', 'transformer', 'networks', '.']","(25, 26)","(172, 183)",0.0
270,"In this paper , we propose replacing the sinusoidal positional embedding for",transformers,with convolutionally learned input representations .,S,"['PP', ',', 'NP', 'VP', '.']",we,0.0,16.0,18.0,16.0,18.0,"[(16, 18)]",propose,0.0,19.0,26.0,19.0,26.0,"[(19, 26)]",['we'],"['propose', 'replacing']",replacing,[],['the sinusoidal positional embedding'],-1.0,0.0,27.0,37.0,27.0,37.0,propose,propose,"[',', 'we']",['replacing the sinusoidal positional embedding for transformers with convolutionally learned input representations'],0,19,27,19,27,learned,with,"['NOUN', 'ADP', 'VERB']","['transformers', 'for', 'replacing']",https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,2,"In this paper, we propose replacing the sinusoidal positional embedding for transformers with convolutionally learned input representations.","['In', 'this', 'paper', ',', 'we', 'propose', 'replacing', 'the', 'sinusoidal', 'positional', 'embedding', 'for', 'transformers', 'with', 'convolutionally', 'learned', 'input', 'representations', '.']","(12, 13)","(76, 88)",0.0
271,These contextual representations provide subsequent,transformer,blocks with relative positional information needed for discovering long-range relationships between local concepts .,S,"['NP', 'VP', '.']",These contextual representations,0.0,0.0,32.0,0.0,32.0,"[(0, 5), (6, 16), (17, 32)]",provide,0.0,33.0,40.0,33.0,40.0,"[(33, 40)]","['These', 'contextual', 'representations']",['provide'],provide,['These contextual representations'],"['transformer', 'blocks with relative positional information needed for discovering long - range relationships between local concepts', '.']",-1.0,0.0,33.0,41.0,33.0,41.0,provide,provide,['These contextual representations'],"['transformer', 'blocks with relative positional information needed for discovering long - range relationships between local concepts', '.']",0,33,41,33,41,needed,blocks,"['ADJ', 'VERB']","['transformer', 'provide']",https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,3,These contextual representations provide subsequent transformer blocks with relative positional information needed for discovering long-range relationships between local concepts.,"['These', 'contextual', 'representations', 'provide', 'subsequent', 'transformer', 'blocks', 'with', 'relative', 'positional', 'information', 'needed', 'for', 'discovering', 'long-range', 'relationships', 'between', 'local', 'concepts', '.']","(5, 6)","(51, 62)",0.0
272,The proposed system has favorable optimization characteristics where our reported results are produced with fixed learning rate of 1.0 and no warmup steps.,,,S,"['NP', 'VP', '.']",The system,0.0,0.0,19.0,0.0,19.0,"[(0, 3), (13, 19)]",has,0.0,20.0,23.0,20.0,23.0,"[(20, 23)]","['The', 'system']",['has'],,,,,,,,,,favorable,has favorable,['The proposed system'],"['optimization characteristics', 'where our reported results are produced with fixed learning rate of 1.0 and no warmup steps .']",0,20,34,20,34,,,,,https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,4,The proposed system has favorable optimization characteristics where our reported results are produced with fixed learning rate of 1.0 and no warmup steps.,"['The', 'proposed', 'system', 'has', 'favorable', 'optimization', 'characteristics', 'where', 'our', 'reported', 'results', 'are', 'produced', 'with', 'fixed', 'learning', 'rate', 'of', '1.0', 'and', 'no', 'warmup', 'steps.']",,,
