,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,group,group2
266,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Abstract,9,"Our experiments show that UTs outperform standard Transformers on a wide range of algorithmic and language understanding tasks, including the challenging LAMBADA language modeling task where UTs achieve a new state of the art, and machine translation where UTs achieve a 0.9 BLEU improvement over Transformers on the WMT14 En-De dataset.","Our experiments show that UTs outperform standard Transformers on a wide range of algorithmic and language understanding tasks, including the challenging LAMBADA language modeling task where UTs achieve a new state of the art, and machine translation where UTs achieve a 0.9 BLEU improvement over",Transformers,on the WMT14 En-De dataset.,"['Our', 'experiments', 'show', 'that', 'UTs', 'outperform', 'standard', 'Transformers', 'on', 'a', 'wide', 'range', 'of', 'algorithmic', 'and', 'language', 'understanding', 'tasks,', 'including', 'the', 'challenging', 'LAMBADA', 'language', 'modeling', 'task', 'where', 'UTs', 'achieve', 'a', 'new', 'state', 'of', 'the', 'art,', 'and', 'machine', 'translation', 'where', 'UTs', 'achieve', 'a', '0.9', 'BLEU', 'improvement', 'over', 'Transformers', 'on', 'the', 'WMT14', 'En-De', 'dataset.']","(45, 46)","['NOUN', 'ADP', 'NOUN']","['Transformers', 'over', 'improvement']"
267,https://www.semanticscholar.org/paper/Universal-Transformers-Dehghani-Gouws/ac4dafdef1d2b685b7f28a11837414573d39ff4e,30,Title,0,Universal Transformers.,Universal,Transformers.,,"['Universal', 'Transformers.']","(1, 2)",['PROPN'],['Universal']
268,https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,0,The recent success of transformer networks for neural machine translation and other NLP tasks has led to a surge in research work trying to apply it for speech recognition.,The recent success of,transformer,networks for neural machine translation and other NLP tasks has led to a surge in research work trying to apply it for speech recognition.,"['The', 'recent', 'success', 'of', 'transformer', 'networks', 'for', 'neural', 'machine', 'translation', 'and', 'other', 'NLP', 'tasks', 'has', 'led', 'to', 'a', 'surge', 'in', 'research', 'work', 'trying', 'to', 'apply', 'it', 'for', 'speech', 'recognition.']","(4, 5)","['ADJ', 'NOUN', 'ADP']","['transformer', 'networks', 'of']"
269,https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,1,"Recent efforts studied key research questions around ways of combining positional embedding with speech features, and stability of optimization for large scale learning of transformer networks.","Recent efforts studied key research questions around ways of combining positional embedding with speech features, and stability of optimization for large scale learning of",transformer,networks.,"['Recent', 'efforts', 'studied', 'key', 'research', 'questions', 'around', 'ways', 'of', 'combining', 'positional', 'embedding', 'with', 'speech', 'features,', 'and', 'stability', 'of', 'optimization', 'for', 'large', 'scale', 'learning', 'of', 'transformer', 'networks.']","(24, 25)","['ADJ', 'NOUN', 'ADP']","['transformer', 'networks', 'of']"
270,https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,2,"In this paper, we propose replacing the sinusoidal positional embedding for transformers with convolutionally learned input representations.","In this paper, we propose replacing the sinusoidal positional embedding for",transformers,with convolutionally learned input representations.,"['In', 'this', 'paper,', 'we', 'propose', 'replacing', 'the', 'sinusoidal', 'positional', 'embedding', 'for', 'transformers', 'with', 'convolutionally', 'learned', 'input', 'representations.']","(11, 12)","['NOUN', 'ADP', 'VERB']","['transformers', 'for', 'replacing']"
271,https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,3,These contextual representations provide subsequent transformer blocks with relative positional information needed for discovering long-range relationships between local concepts.,These contextual representations provide subsequent,transformer,blocks with relative positional information needed for discovering long-range relationships between local concepts.,"['These', 'contextual', 'representations', 'provide', 'subsequent', 'transformer', 'blocks', 'with', 'relative', 'positional', 'information', 'needed', 'for', 'discovering', 'long-range', 'relationships', 'between', 'local', 'concepts.']","(5, 6)","['ADJ', 'VERB']","['transformer', 'provide']"
272,https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,4,The proposed system has favorable optimization characteristics where our reported results are produced with fixed learning rate of 1.0 and no warmup steps.,The proposed system has favorable optimization characteristics where our reported results are produced with fixed learning rate of 1.0 and no warmup steps.,,,"['The', 'proposed', 'system', 'has', 'favorable', 'optimization', 'characteristics', 'where', 'our', 'reported', 'results', 'are', 'produced', 'with', 'fixed', 'learning', 'rate', 'of', '1.0', 'and', 'no', 'warmup', 'steps.']",,,
273,https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Abstract,5,The proposed model achieves a competitive 4.7% and 12.9% WER on the Librispeech ``test clean'' and ``test other'' subsets when no extra LM text is provided.,The proposed model achieves a competitive 4.7% and 12.9% WER on the Librispeech ``test clean'' and ``test other'' subsets when no extra LM text is provided.,,,"['The', 'proposed', 'model', 'achieves', 'a', 'competitive', '4.7%', 'and', '12.9%', 'WER', 'on', 'the', 'Librispeech', '``test', ""clean''"", 'and', '``test', ""other''"", 'subsets', 'when', 'no', 'extra', 'LM', 'text', 'is', 'provided.']",,,
274,https://www.semanticscholar.org/paper/Transformers-with-convolutional-context-for-ASR-Mohamed-Okhonko/606c03a5bb36b77bfc99e33fd7cb6731b13b8eab,31,Title,0,Transformers with convolutional context for ASR.,,Transformers,with convolutional context for ASR.,"['Transformers', 'with', 'convolutional', 'context', 'for', 'ASR.']","(0, 1)",['NOUN'],['Transformers']
275,https://www.semanticscholar.org/paper/Adaptive-Attention-Span-in-Transformers-Sukhbaatar-Grave/f4238bd2385a52413ccbacfd9e409a650235bd13,32,Abstract,0,We propose a novel self-attention mechanism that can learn its optimal attention span.,We propose a novel self-attention mechanism that can learn its optimal attention span.,,,"['We', 'propose', 'a', 'novel', 'self-attention', 'mechanism', 'that', 'can', 'learn', 'its', 'optimal', 'attention', 'span.']",,,
276,https://www.semanticscholar.org/paper/Adaptive-Attention-Span-in-Transformers-Sukhbaatar-Grave/f4238bd2385a52413ccbacfd9e409a650235bd13,32,Abstract,1,"This allows us to extend significantly the maximum context size used in Transformer, while maintaining control over their memory footprint and computational time.",This allows us to extend significantly the maximum context size used in,"Transformer,",while maintaining control over their memory footprint and computational time.,"['This', 'allows', 'us', 'to', 'extend', 'significantly', 'the', 'maximum', 'context', 'size', 'used', 'in', 'Transformer,', 'while', 'maintaining', 'control', 'over', 'their', 'memory', 'footprint', 'and', 'computational', 'time.']","(12, 13)","['ADP', 'VERB', 'NOUN']","['in', 'used', 'size']"
277,https://www.semanticscholar.org/paper/Adaptive-Attention-Span-in-Transformers-Sukhbaatar-Grave/f4238bd2385a52413ccbacfd9e409a650235bd13,32,Abstract,2,"We show the effectiveness of our approach on the task of character level language modeling, where we achieve state-of-the-art performances on text8 and enwiki8 by using a maximum context of 8k characters.","We show the effectiveness of our approach on the task of character level language modeling, where we achieve state-of-the-art performances on text8 and enwiki8 by using a maximum context of 8k characters.",,,"['We', 'show', 'the', 'effectiveness', 'of', 'our', 'approach', 'on', 'the', 'task', 'of', 'character', 'level', 'language', 'modeling,', 'where', 'we', 'achieve', 'state-of-the-art', 'performances', 'on', 'text8', 'and', 'enwiki8', 'by', 'using', 'a', 'maximum', 'context', 'of', '8k', 'characters.']",,,
278,https://www.semanticscholar.org/paper/Adaptive-Attention-Span-in-Transformers-Sukhbaatar-Grave/f4238bd2385a52413ccbacfd9e409a650235bd13,32,Title,0,Adaptive Attention Span in Transformers.,Adaptive Attention Span in,Transformers.,,"['Adaptive', 'Attention', 'Span', 'in', 'Transformers.']","(4, 5)","['NOUN', 'ADJ']","['Attention', 'Adaptive']"
279,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Abstract,0,We learn models to generate the immediate future in video.,We learn models to generate the immediate future in video.,,,"['We', 'learn', 'models', 'to', 'generate', 'the', 'immediate', 'future', 'in', 'video.']",,,
280,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Abstract,1,This problem has two main challenges.,This problem has two main challenges.,,,"['This', 'problem', 'has', 'two', 'main', 'challenges.']",,,
281,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Abstract,2,"Firstly, since the future is uncertain, models should be multi-modal, which can be difficult to learn.","Firstly, since the future is uncertain, models should be multi-modal, which can be difficult to learn.",,,"['Firstly,', 'since', 'the', 'future', 'is', 'uncertain,', 'models', 'should', 'be', 'multi-modal,', 'which', 'can', 'be', 'difficult', 'to', 'learn.']",,,
282,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Abstract,3,"Secondly, since the future is similar to the past, models store low-level details, which complicates learning of high-level semantics.","Secondly, since the future is similar to the past, models store low-level details, which complicates learning of high-level semantics.",,,"['Secondly,', 'since', 'the', 'future', 'is', 'similar', 'to', 'the', 'past,', 'models', 'store', 'low-level', 'details,', 'which', 'complicates', 'learning', 'of', 'high-level', 'semantics.']",,,
283,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Abstract,4,We propose a framework to tackle both of these challenges.,We propose a framework to tackle both of these challenges.,,,"['We', 'propose', 'a', 'framework', 'to', 'tackle', 'both', 'of', 'these', 'challenges.']",,,
284,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Abstract,5,We present a model that generates the future by transforming pixels in the past.,We present a model that generates the future by transforming pixels in the past.,,,"['We', 'present', 'a', 'model', 'that', 'generates', 'the', 'future', 'by', 'transforming', 'pixels', 'in', 'the', 'past.']",,,
285,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Abstract,6,"Our approach explicitly disentangles the models memory from the prediction, which helps the model learn desirable invariances.","Our approach explicitly disentangles the models memory from the prediction, which helps the model learn desirable invariances.",,,"['Our', 'approach', 'explicitly', 'disentangles', 'the', 'models', 'memory', 'from', 'the', 'prediction,', 'which', 'helps', 'the', 'model', 'learn', 'desirable', 'invariances.']",,,
286,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Abstract,7,Experiments suggest that this model can generate short videos of plausible futures.,Experiments suggest that this model can generate short videos of plausible futures.,,,"['Experiments', 'suggest', 'that', 'this', 'model', 'can', 'generate', 'short', 'videos', 'of', 'plausible', 'futures.']",,,
287,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Abstract,8,"We believe predictive models have many applications in robotics, health-care, and video understanding.","We believe predictive models have many applications in robotics, health-care, and video understanding.",,,"['We', 'believe', 'predictive', 'models', 'have', 'many', 'applications', 'in', 'robotics,', 'health-care,', 'and', 'video', 'understanding.']",,,
288,https://www.semanticscholar.org/paper/Generating-the-Future-with-Adversarial-Transformers-Vondrick-Torralba/6d2892f82a89bfc81f9924adb8bd070fe007adf7,33,Title,0,Generating the Future with Adversarial Transformers.,Generating the Future with Adversarial,Transformers.,,"['Generating', 'the', 'Future', 'with', 'Adversarial', 'Transformers.']","(5, 6)","['PROPN', 'ADP', 'NOUN']","['Transformers', 'with', 'Future']"
