,text,src,Type,misc,ID,ann_section,ann_source,class
6204,propofol,0,Title,ss_i,25898782,test,gold,i
6205,retrograde cholangiopancreatography :,0,Title,hl_p,25898782,test,gold,p
6206,propofol,0,Title,hl_i,25898782,test,gold,i
6207,children with autism spectrum disorder ( ASD ) .,0,Abstract,ss_p,25931290,test,gold,p
6208,sensory adapted dental environment ( SADE ),0,Abstract,ss_i,25931290,test,gold,i
6209,"distress , sensory discomfort , and perception of pain",0,Abstract,ss_o,25931290,test,gold,o
6210,children,0,Abstract,hl_p,25931290,test,gold,p
6211,autism spectrum disorder ( ASD ),0,Abstract,hl_p,25931290,test,gold,p
6212,sensory adapted dental environment ( SADE ),0,Abstract,hl_i,25931290,test,gold,i
6213,distress,0,Abstract,hl_o,25931290,test,gold,o
6214,sensory discomfort,0,Abstract,hl_o,25931290,test,gold,o
6215,perception of pain,0,Abstract,hl_o,25931290,test,gold,o
6216,"Participants were 44 children ages 6-12 ( n = 22 typical , n = 22 ASD ) .",1,Abstract,ss_p,25931290,test,gold,p
6217,44 children ages 6-12,1,Abstract,hl_p,25931290,test,gold,p
6218,"n = 22 typical , n = 22 ASD",1,Abstract,hl_p,25931290,test,gold,p
6219,regular dental environment ( RDE ),2,Abstract,ss_i,25931290,test,gold,i
6220,SADE,2,Abstract,ss_i,25931290,test,gold,i
6221,regular dental environment ( RDE ),2,Abstract,hl_i,25931290,test,gold,i
6222,SADE,2,Abstract,hl_i,25931290,test,gold,i
6223,"physiological anxiety , behavioral distress , pain intensity , and sensory discomfort .",3,Abstract,ss_o,25931290,test,gold,o
6224,physiological anxiety,3,Abstract,hl_o,25931290,test,gold,o
6225,behavioral distress,3,Abstract,hl_o,25931290,test,gold,o
6226,pain intensity,3,Abstract,hl_o,25931290,test,gold,o
6227,sensory discomfort,3,Abstract,hl_o,25931290,test,gold,o
6228,SADE,4,Abstract,ss_i,25931290,test,gold,i
6229,RDE,4,Abstract,ss_i,25931290,test,gold,i
6230,SADE .,4,Abstract,ss_i,25931290,test,gold,i
6231,physiological anxiety,4,Abstract,ss_o,25931290,test,gold,o
6232,pain and sensory discomfort,4,Abstract,ss_o,25931290,test,gold,o
6233,SADE,4,Abstract,hl_i,25931290,test,gold,i
6234,RDE,4,Abstract,hl_i,25931290,test,gold,i
6235,SADE .,4,Abstract,hl_i,25931290,test,gold,i
6236,physiological anxiety,4,Abstract,hl_o,25931290,test,gold,o
6237,pain,4,Abstract,hl_o,25931290,test,gold,o
6238,sensory discomfort,4,Abstract,hl_o,25931290,test,gold,o
6239,Children with Autism Spectrum Disorders :,0,Title,ss_p,25931290,test,gold,p
6240,Sensory Adapted Dental Environments,0,Title,ss_i,25931290,test,gold,i
6241,Children,0,Title,hl_p,25931290,test,gold,p
6242,Autism Spectrum Disorders,0,Title,hl_p,25931290,test,gold,p
6243,Sensory Adapted Dental Environments,0,Title,hl_i,25931290,test,gold,i
6244,patients undergoing laparotomy .,0,Abstract,ss_p,25950425,test,gold,p
6245,pregabalin,0,Abstract,ss_i,25950425,test,gold,i
6246,lidocaine,0,Abstract,ss_i,25950425,test,gold,i
6247,"postoperative morphine requirement , adverse effects , patients ' satisfaction , mobilization , time to first defecation and time to discharge",0,Abstract,ss_o,25950425,test,gold,o
6248,pregabalin,0,Abstract,hl_i,25950425,test,gold,i
6249,lidocaine,0,Abstract,hl_i,25950425,test,gold,i
6250,postoperative morphine requirement,0,Abstract,hl_o,25950425,test,gold,o
6251,adverse effects,0,Abstract,hl_o,25950425,test,gold,o
6252,patients ' satisfaction,0,Abstract,hl_o,25950425,test,gold,o
6253,mobilization,0,Abstract,hl_o,25950425,test,gold,o
6254,time to first defecation,0,Abstract,hl_o,25950425,test,gold,o
6255,time to discharge,0,Abstract,hl_o,25950425,test,gold,o
6256,Eighty patients ( 18 to 65 years of age ) undergoing elective laparotomy,1,Abstract,ss_p,25950425,test,gold,p
6257,placebo,1,Abstract,ss_i,25950425,test,gold,i
6258,normal saline infusion,1,Abstract,ss_i,25950425,test,gold,i
6259,placebo,1,Abstract,ss_i,25950425,test,gold,i
6260,lidocaine,1,Abstract,ss_i,25950425,test,gold,i
6261,mg oral pregabalin and normal saline infusion,1,Abstract,ss_i,25950425,test,gold,i
6262,150 & nbsp ; mg oral pregabalin and lidocaine,1,Abstract,ss_i,25950425,test,gold,i
6263,skin closure .,1,Abstract,ss_o,25950425,test,gold,o
6264,Eighty,1,Abstract,hl_p,25950425,test,gold,p
6265,18 to 65 years of age,1,Abstract,hl_p,25950425,test,gold,p
6266,undergoing elective laparotomy,1,Abstract,hl_p,25950425,test,gold,p
6267,placebo,1,Abstract,hl_i,25950425,test,gold,i
6268,normal saline infusion,1,Abstract,hl_i,25950425,test,gold,i
6269,placebo,1,Abstract,hl_i,25950425,test,gold,i
6270,lidocaine,1,Abstract,hl_i,25950425,test,gold,i
6271,pregabalin,1,Abstract,hl_i,25950425,test,gold,i
6272,normal saline infusion,1,Abstract,hl_i,25950425,test,gold,i
6273,pregabalin,1,Abstract,hl_i,25950425,test,gold,i
6274,lidocaine,1,Abstract,hl_i,25950425,test,gold,i
6275,"Hemodynamic parameters , visual analogue scale ( VAS ) scores , analgesic consumption , side effects , time to mobilization , time to first defecation , time to discharge and patients ' satisfaction",2,Abstract,ss_o,25950425,test,gold,o
6276,recorded .,2,Abstract,ss_o,25950425,test,gold,o
6277,RESULTS VAS,3,Abstract,ss_o,25950425,test,gold,o
6278,( P < 0.05 ) .,3,Abstract,ss_o,25950425,test,gold,o
6279,Morphine consumption,4,Abstract,ss_o,25950425,test,gold,o
6280,( P < 0.05 ) .,4,Abstract,ss_o,25950425,test,gold,o
6281,Morphine consumption,4,Abstract,hl_o,25950425,test,gold,o
6282,Incidence,5,Abstract,ss_o,25950425,test,gold,o
6283,group PL .,5,Abstract,ss_o,25950425,test,gold,o
6284,Time to first defecation and mobilization,6,Abstract,ss_o,25950425,test,gold,o
6285,Time to first defecation,6,Abstract,hl_o,25950425,test,gold,o
6286,mobilization,6,Abstract,hl_o,25950425,test,gold,o
6287,Preoperative oral pregabalin,7,Abstract,ss_i,25950425,test,gold,i
6288,intravenous,7,Abstract,ss_i,25950425,test,gold,i
6289,decreased postoperative VAS,7,Abstract,ss_o,25950425,test,gold,o
6290,pregabalin,7,Abstract,hl_i,25950425,test,gold,i
6291,lidocaine,7,Abstract,hl_i,25950425,test,gold,i
6292,nausea in patients undergoing laparotomy,8,Abstract,ss_p,25950425,test,gold,p
6293,Preoperative oral pregabalin,8,Abstract,ss_i,25950425,test,gold,i
6294,intravenous,8,Abstract,ss_i,25950425,test,gold,i
6295,decreased morphine requirement,8,Abstract,ss_o,25950425,test,gold,o
6296,decreased the incidence,8,Abstract,ss_o,25950425,test,gold,o
6297,pregabalin,8,Abstract,hl_i,25950425,test,gold,i
6298,lidocaine,8,Abstract,hl_i,25950425,test,gold,i
6299,morphine requirement,8,Abstract,hl_o,25950425,test,gold,o
6300,relief in patients undergoing laparatomy,9,Abstract,ss_p,25950425,test,gold,p
6301,preoperative pregabalin,9,Abstract,ss_i,25950425,test,gold,i
6302,or without,9,Abstract,ss_i,25950425,test,gold,i
6303,provides superior pain,9,Abstract,ss_o,25950425,test,gold,o
6304,pregabalin,9,Abstract,hl_i,25950425,test,gold,i
6305,patients undergoing laparatomy .,0,Title,ss_p,25950425,test,gold,p
6306,pregabalin,0,Title,ss_i,25950425,test,gold,i
6307,lidocaine,0,Title,ss_i,25950425,test,gold,i
6308,postoperative morphine requirement,0,Title,ss_o,25950425,test,gold,o
6309,patients undergoing laparatomy .,0,Title,hl_p,25950425,test,gold,p
6310,pregabalin,0,Title,hl_i,25950425,test,gold,i
6311,lidocaine,0,Title,hl_i,25950425,test,gold,i
6312,postoperative morphine requirement,0,Title,hl_o,25950425,test,gold,o
6313,autism spectrum disorders ( ASD ) in toddlers,0,Abstract,ss_p,26210844,test,gold,p
6314,autism spectrum disorders ( ASD ),0,Abstract,hl_p,26210844,test,gold,p
6315,toddlers,0,Abstract,hl_p,26210844,test,gold,p
6316,Rapid Interactive Screening Test,1,Abstract,ss_i,26210844,test,gold,i
6317,Rapid Interactive Screening Test for Autism in Toddlers ( RITA-T ),1,Abstract,ss_o,26210844,test,gold,o
6318,Rapid Interactive Screening Test,1,Abstract,hl_i,26210844,test,gold,i
6319,RITA-T,2,Abstract,ss_i,26210844,test,gold,i
6320,RITA-T,2,Abstract,ss_o,26210844,test,gold,o
6321,RITA-T,2,Abstract,hl_i,26210844,test,gold,i
6322,toddlers with ASD from toddlers with developmental delay ( DD ) /non-ASD in an early childhood clinic .,3,Abstract,ss_p,26210844,test,gold,p
6323,RITA-T,3,Abstract,ss_i,26210844,test,gold,i
6324,RITA-T,3,Abstract,ss_o,26210844,test,gold,o
6325,toddlers with ASD from toddlers with developmental delay ( DD ) /non-ASD in an early childhood clinic .,3,Abstract,hl_p,26210844,test,gold,p
6326,RITA-T,3,Abstract,hl_i,26210844,test,gold,i
6327,toddlers with no developmental concerns .,4,Abstract,ss_p,26210844,test,gold,p
6328,test 's performance,4,Abstract,ss_o,26210844,test,gold,o
6329,toddlers with no developmental concerns .,4,Abstract,hl_p,26210844,test,gold,p
6330,RITA-T,5,Abstract,ss_i,26210844,test,gold,i
6331,cutoff score,5,Abstract,ss_o,26210844,test,gold,o
6332,"sensitivity , specificity , and positive predictive value of the RITA-T",5,Abstract,ss_o,26210844,test,gold,o
6333,RITA-T,5,Abstract,hl_i,26210844,test,gold,i
6334,cutoff score,5,Abstract,hl_o,26210844,test,gold,o
6335,"sensitivity , specificity , and positive predictive value",5,Abstract,hl_o,26210844,test,gold,o
6336,RITA-T,5,Abstract,hl_o,26210844,test,gold,o
6337,A total of 61 toddlers were enrolled .,6,Abstract,ss_p,26210844,test,gold,p
6338,A total of 61 toddlers,6,Abstract,hl_p,26210844,test,gold,p
6339,RITA-T scores,7,Abstract,ss_o,26210844,test,gold,o
6340,RITA-T scores,7,Abstract,hl_o,26210844,test,gold,o
6341,scores,8,Abstract,ss_o,26210844,test,gold,o
6342,scores,8,Abstract,hl_o,26210844,test,gold,o
6343,RITA-T,9,Abstract,ss_i,26210844,test,gold,i
6344,RITA-T,9,Abstract,ss_o,26210844,test,gold,o
6345,sensitivity,9,Abstract,ss_o,26210844,test,gold,o
6346,specificity,9,Abstract,ss_o,26210844,test,gold,o
6347,positive predictive value,9,Abstract,ss_o,26210844,test,gold,o
6348,RITA-T,9,Abstract,hl_i,26210844,test,gold,i
6349,ASD in toddlers,10,Abstract,ss_p,26210844,test,gold,p
6350,RITA-T,10,Abstract,ss_i,26210844,test,gold,i
6351,RITA-T,10,Abstract,ss_o,26210844,test,gold,o
6352,ASD in toddlers,10,Abstract,hl_p,26210844,test,gold,p
6353,RITA-T,10,Abstract,hl_i,26210844,test,gold,i
6354,Autism Spectrum Disorders in Toddlers .,0,Title,ss_p,26210844,test,gold,p
6355,Interactive Screening Test,0,Title,ss_i,26210844,test,gold,i
6356,Autism Spectrum Disorders,0,Title,hl_p,26210844,test,gold,p
6357,Toddlers,0,Title,hl_p,26210844,test,gold,p
6358,Interactive Screening Test,0,Title,hl_i,26210844,test,gold,i
6359,poor-insight OCD .,0,Abstract,ss_p,26278470,test,gold,p
6360,effectiveness,0,Abstract,ss_o,26278470,test,gold,o
6361,inference-based approach ( IBA ),1,Abstract,ss_i,26278470,test,gold,i
6362,inference-based approach ( IBA ),1,Abstract,hl_i,26278470,test,gold,i
6363,patients with OCD with poor insight .,2,Abstract,ss_p,26278470,test,gold,p
6364,cognitive behavior therapy ( CBT ),2,Abstract,ss_i,26278470,test,gold,i
6365,effectiveness,2,Abstract,ss_o,26278470,test,gold,o
6366,effectiveness,2,Abstract,ss_o,26278470,test,gold,o
6367,patients with OCD with poor insight .,2,Abstract,hl_p,26278470,test,gold,p
6368,cognitive behavior therapy ( CBT ),2,Abstract,hl_i,26278470,test,gold,i
6369,90 patients with OCD with poor insight,3,Abstract,ss_p,26278470,test,gold,p
6370,CBT,3,Abstract,ss_i,26278470,test,gold,i
6371,IBA,3,Abstract,ss_i,26278470,test,gold,i
6372,90 patients with OCD with poor insight,3,Abstract,hl_p,26278470,test,gold,p
6373,CBT,3,Abstract,hl_i,26278470,test,gold,i
6374,IBA,3,Abstract,hl_i,26278470,test,gold,i
6375,Yale-Brown Obsessive Compulsive Scale ( YBOCS ) .,4,Abstract,ss_o,26278470,test,gold,o
6376,Yale-Brown Obsessive Compulsive Scale ( YBOCS ) .,4,Abstract,hl_o,26278470,test,gold,o
6377,"level of insight , anxiety and depressive symptoms , and quality of life .",5,Abstract,ss_o,26278470,test,gold,o
6378,"level of insight , anxiety and depressive symptoms , and quality of life .",5,Abstract,hl_o,26278470,test,gold,o
6379,Mixed-effects models,6,Abstract,ss_o,26278470,test,gold,o
6380,OCD symptom reduction,7,Abstract,ss_o,26278470,test,gold,o
6381,condition effects,7,Abstract,ss_o,26278470,test,gold,o
6382,OCD symptom reduction,7,Abstract,hl_o,26278470,test,gold,o
6383,IBA,8,Abstract,ss_i,26278470,test,gold,i
6384,CBT,8,Abstract,ss_i,26278470,test,gold,i
6385,OCD symptom reduction,8,Abstract,ss_o,26278470,test,gold,o
6386,IBA,8,Abstract,hl_i,26278470,test,gold,i
6387,CBT,8,Abstract,hl_i,26278470,test,gold,i
6388,OCD symptom reduction,8,Abstract,hl_o,26278470,test,gold,o
6389,Patients with OCD with poor insight,9,Abstract,ss_p,26278470,test,gold,p
6390,Patients with OCD with poor insight,9,Abstract,hl_p,26278470,test,gold,p
6391,CBT,10,Abstract,ss_i,26278470,test,gold,i
6392,IBA,10,Abstract,ss_i,26278470,test,gold,i
6393,effective,10,Abstract,ss_o,26278470,test,gold,o
6394,CBT,10,Abstract,hl_i,26278470,test,gold,i
6395,IBA,10,Abstract,hl_i,26278470,test,gold,i
6396,patients with more extreme poor insight .,11,Abstract,ss_p,26278470,test,gold,p
6397,IBA,11,Abstract,ss_i,26278470,test,gold,i
6398,CBT,11,Abstract,ss_i,26278470,test,gold,i
6399,IBA,11,Abstract,hl_i,26278470,test,gold,i
6400,CBT,11,Abstract,hl_i,26278470,test,gold,i
6401,Obsessive-Compulsive Disorder with Poor Insight :,0,Title,ss_p,26278470,test,gold,p
6402,Inference-Based Approach,0,Title,ss_i,26278470,test,gold,i
6403,Cognitive Behavioral Therapy,0,Title,ss_i,26278470,test,gold,i
6404,Obsessive-Compulsive Disorder with Poor Insight :,0,Title,hl_p,26278470,test,gold,p
6405,Inference-Based Approach,0,Title,hl_i,26278470,test,gold,i
6406,Cognitive Behavioral Therapy,0,Title,hl_i,26278470,test,gold,i
6407,16 patients with ischaemic heart disease .,0,Abstract,ss_p,2678230,test,gold,p
6408,Amidotrizoate,0,Abstract,ss_i,2678230,test,gold,i
6409,Iopromide,0,Abstract,ss_i,2678230,test,gold,i
6410,"global myocardial perfusion and function ( pressures in the left ventricle , heart rate )",0,Abstract,ss_o,2678230,test,gold,o
6411,excitation formation and transmission,0,Abstract,ss_o,2678230,test,gold,o
6412,16 patients with ischaemic heart disease,0,Abstract,hl_p,2678230,test,gold,p
6413,Amidotrizoate,0,Abstract,hl_i,2678230,test,gold,i
6414,Iopromide,0,Abstract,hl_i,2678230,test,gold,i
6415,global myocardial perfusion and function,0,Abstract,hl_o,2678230,test,gold,o
6416,dipyridamole,1,Abstract,ss_i,2678230,test,gold,i
6417,myocardial perfusion,1,Abstract,ss_o,2678230,test,gold,o
6418,myocardial perfusion,1,Abstract,hl_o,2678230,test,gold,o
6419,ionic,0,Title,ss_i,2678230,test,gold,i
6420,nonionic x-ray contrast,0,Title,ss_i,2678230,test,gold,i
6421,myocardial perfusion and myocardial function ],0,Title,ss_o,2678230,test,gold,o
6422,ionic,0,Title,hl_i,2678230,test,gold,i
6423,nonionic x-ray contrast,0,Title,hl_i,2678230,test,gold,i
6424,myocardial,0,Title,hl_o,2678230,test,gold,o
6425,ear microsurgical operations .,0,Abstract,ss_p,2803397,test,gold,p
6426,endocrine stress responses,0,Abstract,ss_o,2803397,test,gold,o
6427,ear microsurgical operations .,0,Abstract,hl_p,2803397,test,gold,p
6428,"Simple mastoidectomies , radical mastoidectomies and tympano plastics were carried out in 49 patients",1,Abstract,ss_p,2803397,test,gold,p
6429,halothane,1,Abstract,ss_i,2803397,test,gold,i
6430,lidocaine,1,Abstract,ss_i,2803397,test,gold,i
6431,ornipressin,1,Abstract,ss_i,2803397,test,gold,i
6432,fentanyl,1,Abstract,ss_i,2803397,test,gold,i
6433,lidocaine,1,Abstract,ss_i,2803397,test,gold,i
6434,ornipressin,1,Abstract,ss_i,2803397,test,gold,i
6435,fentanyl,1,Abstract,ss_i,2803397,test,gold,i
6436,lidocaine,1,Abstract,ss_i,2803397,test,gold,i
6437,epinephrine,1,Abstract,ss_i,2803397,test,gold,i
6438,prilocaine,1,Abstract,ss_i,2803397,test,gold,i
6439,epinephrine,1,Abstract,ss_i,2803397,test,gold,i
6440,"Simple mastoidectomies , radical mastoidectomies and tympano plastics",1,Abstract,hl_p,2803397,test,gold,p
6441,49,1,Abstract,hl_p,2803397,test,gold,p
6442,halothane,1,Abstract,hl_i,2803397,test,gold,i
6443,lidocaine,1,Abstract,hl_i,2803397,test,gold,i
6444,ornipressin,1,Abstract,hl_i,2803397,test,gold,i
6445,fentanyl,1,Abstract,hl_i,2803397,test,gold,i
6446,lidocaine,1,Abstract,hl_i,2803397,test,gold,i
6447,ornipressin,1,Abstract,hl_i,2803397,test,gold,i
6448,fentanyl,1,Abstract,hl_i,2803397,test,gold,i
6449,lidocaine,1,Abstract,hl_i,2803397,test,gold,i
6450,epinephrine,1,Abstract,hl_i,2803397,test,gold,i
6451,prilocaine,1,Abstract,hl_i,2803397,test,gold,i
6452,epinephrine,1,Abstract,hl_i,2803397,test,gold,i
6453,"plasma levels of epinephrine , norepinephrine , glucose , lactate and free glycerol",2,Abstract,ss_o,2803397,test,gold,o
6454,mean arterial pressure ( MAP ) and heart rate ( HR ),2,Abstract,ss_o,2803397,test,gold,o
6455,"plasma levels of epinephrine , norepinephrine , glucose , lactate",2,Abstract,hl_o,2803397,test,gold,o
6457,Plasma catecholamine concentrations,4,Abstract,ss_o,2803397,test,gold,o
6458,Plasma catecholamine concentrations,4,Abstract,hl_o,2803397,test,gold,o
6459,Plasma catecholamines ( epinephrine and norepinephrine ),5,Abstract,ss_o,2803397,test,gold,o
6460,Plasma catecholamines ( epinephrine and norepinephrine ),5,Abstract,hl_o,2803397,test,gold,o
6461,MAP,6,Abstract,ss_o,2803397,test,gold,o
6462,HR .,6,Abstract,ss_o,2803397,test,gold,o
6463,MAP,6,Abstract,hl_o,2803397,test,gold,o
6464,HR .,6,Abstract,hl_o,2803397,test,gold,o
6465,plasma levels of epinephrine and norepinephrine,7,Abstract,ss_o,2803397,test,gold,o
6466,"glucose , lactate and free glycerol .",7,Abstract,ss_o,2803397,test,gold,o
6467,plasma levels of epinephrine and norepinephrine,7,Abstract,hl_o,2803397,test,gold,o
6468,"glucose , lactate and free glycerol .",7,Abstract,hl_o,2803397,test,gold,o
6471,ear surgery,0,Title,ss_p,2803397,test,gold,p
6472,[ The sympatho-adrenergic stress reaction,0,Title,ss_o,2803397,test,gold,o
6473,ear surgery,0,Title,hl_p,2803397,test,gold,p
6474,92 outpatients affected by generalized anxiety disorders,0,Abstract,ss_p,2908133,test,gold,p
6475,ketazolam,0,Abstract,ss_i,2908133,test,gold,i
6476,placebo,0,Abstract,ss_i,2908133,test,gold,i
6477,92 outpatients affected by generalized anxiety disorders,0,Abstract,hl_p,2908133,test,gold,p
6478,ketazolam,0,Abstract,hl_i,2908133,test,gold,i
6479,placebo,0,Abstract,hl_i,2908133,test,gold,i
6480,ketazolam,1,Abstract,ss_i,2908133,test,gold,i
6481,placebo,1,Abstract,ss_i,2908133,test,gold,i
6482,ketazolam,1,Abstract,hl_i,2908133,test,gold,i
6483,placebo,1,Abstract,hl_i,2908133,test,gold,i
6484,ketazolam,2,Abstract,ss_i,2908133,test,gold,i
6485,total Hamilton Anxiety Rating Scale ( HAM-A ),2,Abstract,ss_o,2908133,test,gold,o
6486,ketazolam,2,Abstract,hl_i,2908133,test,gold,i
6487,total Hamilton Anxiety Rating Scale ( HAM-A ),2,Abstract,hl_o,2908133,test,gold,o
6488,Anxiety,3,Abstract,ss_o,2908133,test,gold,o
6489,Italian HAM-A scale and with a 4-point scale ( patient 's assessment ) .,3,Abstract,ss_o,2908133,test,gold,o
6490,Italian HAM-A scale,3,Abstract,hl_o,2908133,test,gold,o
6491,4-point scale ( patient 's assessment ) .,3,Abstract,hl_o,2908133,test,gold,o
6492,Seventy-eight patients completed the first period and 75 the whole study .,4,Abstract,ss_p,2908133,test,gold,p
6493,Seventy-eight,4,Abstract,hl_p,2908133,test,gold,p
6494,75,4,Abstract,hl_p,2908133,test,gold,p
6495,placebo,5,Abstract,ss_i,2908133,test,gold,i
6496,ketazolam,5,Abstract,ss_i,2908133,test,gold,i
6497,HAM-A score,5,Abstract,ss_o,2908133,test,gold,o
6498,placebo,5,Abstract,hl_i,2908133,test,gold,i
6499,ketazolam,5,Abstract,hl_i,2908133,test,gold,i
6500,HAM-A score,5,Abstract,hl_o,2908133,test,gold,o
6501,4-point scale,6,Abstract,ss_o,2908133,test,gold,o
6502,4-point scale,6,Abstract,hl_o,2908133,test,gold,o
